,title,text,subject,date
968,White House says Trump not eying corporate tax rate phase-in,"WASHINGTON (Reuters) - The White House said on Monday it was not backing any proposal to phase-in a planned reduction to the U.S. corporate tax rate. Asked about a report the House of Representatives was considering a five-year phase-in for the corporate tax cut, White House spokeswoman Sarah Sanders said: “The president has laid out his principles and it doesn’t include the phasing in.” “I don’t have reason to believe we have changes on that front at this point,” she added ",politicsNews,"October 30, 2017 "
969,"Trump not interfering with probe, won't fire Mueller: lawyer to CNN","WASHINGTON (Reuters) - U.S. President Donald Trump will not interfere with the investigation by Justice Department special counsel Robert Mueller or try to fire the former FBI director, Trump lawyer Jay Sekulow said on Monday after the indictment of Trump campaign aides. “The president is not interfering with special counsel Mueller’s position, he’s not firing the special counsel. He’s said that before,” Sekulow said in an interview with CNN.  ",politicsNews,"October 30, 2017 "
970,Obama blasts 'politics of division' on return to campaign trail,"(Reuters) - Former President Barack Obama, back on the campaign trail on Thursday for the first time since he left the White House, called on voters to reject a growing “politics of division” that he said was corroding American democracy. Without mentioning Republican President Donald Trump by name, Obama told campaign rallies in New Jersey and Virginia that voters could send a powerful message about the type of politics they want by backing Democrats in Nov. 7 elections in the two states. “What we can’t have is the same old politics of division that we have seen so many times before, that dates back centuries,” Obama told a cheering crowd in Newark, New Jersey, that chanted: “Four more years.” “Some of the politics we see now, we thought we put that to bed. That’s folks looking 50 years back,” Obama said. “It’s the 21st century, not the 19th century.” At a later stop in Richmond, Virginia, Obama said modern politics increasingly did not reflect basic American values of inclusiveness and were driving people away from the process. “We’ve got folks who are deliberately trying to make folks angry, to demonize people who have different ideas, to get the base all riled up because it provides a short-term tactical advantage. Sometimes that feels frustrating,” Obama said. Many of Obama’s comments appeared to be thinly veiled swipes at Trump, whose combative style and inflammatory rhetoric have led to frequent controversy and stoked political tensions. Obama made the remarks just hours after former President George W. Bush, a Republican, also took an indirect swing at Trump with a speech decrying “bullying and prejudice” while defending immigrants and trade.  Obama’s appearances were aimed at driving up Democratic turnout in New Jersey and Virginia, the only two states holding elections for governor this year. Democrats hope Obama can bring some of the young, minority and infrequent voters who powered his two elections to the White House out to the polls in off-year elections. The two contests will be closely watched to see if Democrats can convert the grassroots resistance to Trump into electoral wins after falling short earlier this year in four competitive special congressional elections. The governor’s races, and a special election in December for a U.S. Senate seat in Alabama, could offer clues to the national political mood ahead of next year’s congressional elections, when all 435 seats in the House of Representatives and 33 of the Senate’s 100 seats will be up for grabs. Republicans currently control both chambers. Since leaving the White House in January, Obama has frequently been forced to defend his record as Trump and Republicans have tried to gut his signature healthcare law and roll back his immigration and environmental policies. While he has rarely spoken out about politics in the past nine months, Obama said it was critical that supporters get their friends and families to vote. In Newark, he said no one should assume victory just because opinion polls show Phil Murphy, a former investment banker and U.S. ambassador to Germany, has a comfortable lead on Republican opponent Kim Guadagno, the state’s lieutenant governor. “I don’t know if you all noticed that, but you can’t take any election for granted,” he said in a reference to Democrat Hillary Clinton’s surprise loss last year in the presidential race. In the political battleground of Virginia, polls show a close contest between Democrat Ralph Northam, the state’s lieutenant governor, and Republican Ed Gillespie, a former Republican National Committee chairman who has been endorsed by Trump. Obama carried Virginia in both 2008 and 2012, and Democrat Hillary Clinton won the state over Trump by 5 percentage points in 2016. ",politicsNews,"October 19, 2017 "
971,White House continues to cooperate with special counsel -official,"WASHINGTON (Reuters) - Charges brought against President Donald Trump’s former campaign manager and other officials on Monday would not change the White House’s cooperation with the special counsel investigating alleged Russian intervention in the 2016 election, a White House official said. “The White House continues to cooperate,” the official said. ",politicsNews,"October 30, 2017 "
972,Trump says Manafort charges 'years ago'; indictment includes 2017,"WASHINGTON (Reuters) - President Donald Trump on Monday responded to charges against former campaign manager Paul Manafort by saying the allegations predated his tenure on Trump’s 2016 presidential campaign, but the indictment states the activities continued into 2017. “Sorry, but this is years ago, before Paul Manafort was part of the Trump campaign. But why aren’t Crooked Hillary & the Dems the focus?????” Trump wrote, referring to his former Democratic opponent Hillary Clinton. The indictment says Manafort and associate Rick Gates conspired to defraud the United States “from in or about and between 2006 and 2017.” ",politicsNews,"October 30, 2017 "
973,"Manafort, ex-associate face charges in U.S. Russia probe: reports","WASHINGTON (Reuters) - U.S. President Donald Trump’s former campaign manager Paul Manafort will surrender to federal authorities later on Monday amid an ongoing probe into alleged Russian meddling in the 2016 presidential campaign, CNN and the New York Times reported, citing unnamed sources. The Times, citing someone involved in the case, said Manafort’s former business associate Rick Gates was also told to surrender to U.S. authorities. Manafort was seen leaving his home early Monday morning, according to a Reuters witness, but it was unclear where he was headed.  ",politicsNews,"October 30, 2017 "
974,"Two ex-Trump aides charged in Russia probe, third pleads guilty","WASHINGTON (Reuters) - Federal investigators probing Russian interference in the 2016 U.S. election charged President Donald Trump’s former campaign manager Paul Manafort and another aide, Rick Gates, with money laundering on Monday.  A third former Trump adviser, George Papadopoulos, pleaded guilty in early October to lying to the FBI, it was announced on Monday. It was a sharp escalation of U.S. Justice Department Special Counsel Robert Mueller’s five-month-old investigation into alleged Russian efforts to tilt the election in Trump’s favour and into potential collusion by Trump aides. Manafort, 68, a longtime Republican operative, and Gates were arraigned at a federal courthouse in Washington.  Both men pleaded not guilty to the charges in a 12-count indictment, ranging from money laundering to acting as unregistered agents of Ukraine’s former pro-Russian government. The judge ordered house arrest for both men, and set a $10 million (7.57 million pounds) unsecured bond for Manafort and a $5 million unsecured bond for Gates. With unsecured bonds, they are released without having to pay but will owe money if they fail to appear in court. There will be another hearing on Thursday. The developments in the Mueller probe weighed on the U.S. dollar, which slipped 0.5 percent against a basket of currencies. Mueller’s investigation and others by congressional committees into alleged Russian efforts to influence the election have cast a shadow over Trump’s first nine months in office. U.S. intelligence agencies say Russia interfered in the election by hacking and releasing embarrassing emails and disseminating propaganda via social media to discredit Democratic presidential candidate Hillary Clinton. Russia denies the allegations and Trump denies any collusion. Neither Trump nor his campaign was mentioned in the indictment against Manafort and Gates. The charges, some going back more than a decade, centre on Manafort’s work for Ukraine. The indictment includes accusations of conspiracy against the United States, failure to report foreign bank accounts to the U.S. government and conspiracy to launder money, a count that carries a 20-year maximum prison sentence.     A White House spokeswoman said the indictment had nothing to do with Trump or his campaign and showed no evidence of collusion between the campaign and Russia.  “We’ve been saying from Day One there’s no evidence of Trump-Russia collusion, and nothing in the indictment today changes that at all,” spokeswoman Sarah Sanders told a news briefing. Manafort’s attorney, Kevin Downing said in a statement that there was no evidence the Trump campaign colluded with the Russian government. Downing said Manafort’s work for the Ukrainians ended in 2014, two years before he joined the Trump campaign. Downing accused Mueller of using a “novel” legal theory to prosecute Manafort under a law requiring lobbyists to register with the Department of Justice when they are doing work for a foreign government. In a development directly related to Trump’s 2016 election campaign, it emerged on Monday that Papadopoulos, a former campaign adviser, pleaded guilty earlier this month to making false statements to Federal Bureau of Investigation agents.         Mueller’s office said Papadopoulos lied to FBI agents about the timing of contact between him and a professor in London who claimed to have information that would hurt Clinton.     Papadopoulos, a little-known former foreign policy adviser in the campaign, made a plea bargain that stated he had since “met with the Government on numerous occasions to provide information and answer questions,” according to a court document. Sanders, the White House spokeswoman, said Papadopoulos’ role in the campaign was “extremely limited” and that he was a volunteer. “He asked to do things (and) he was basically pushed back or not responded to in any way,” she said. In a May 4 email quoted in the Papadopoulos indictment, a Trump campaign employee forwarded a message from Papadopoulos proposing a meeting between Trump and the Russian government to another campaign official. The employee included a note, according to the indictment, that read: “Let’s discuss. We need someone to communicate that DT is not doing these trips. It should be someone low level in the campaign so as not to send any signal.” A source in Washington, who did not want to be identified and who has seen the email, said the sender was Manafort and the recipient was Gates. Manafort ran the Trump campaign from June to August of 2016 before resigning amid reports he might have received millions of dollars in illegal payments from a pro-Russian political party in Ukraine.     Trump reiterated his frustration on Monday with the Mueller probe, which he has called “a witch hunt.” “Sorry, but this is years ago, before Paul Manafort was part of the Trump campaign. But why aren’t Crooked Hillary & the Dems the focus?????,” Trump wrote on Twitter, referring to Clinton. Mueller has been investigating Manafort’s financial and real estate dealings and his prior work for a political group, the Party of Regions, which backed former pro-Kremlin Ukrainian President Viktor Yanukovich. Both Manafort and Gates generated tens of millions of dollars of income from Ukraine work and laundered money through scores of U.S. and foreign entities to hide payments from American authorities, the indictment said.  They concealed from the United States their work and revenue as agents of Ukrainian political parties and used their wealth to lead a “lavish lifestyle” without paying taxes on the income, it said. The indictment said Manafort owned properties in Manhattan,  Brooklyn, the Hamptons, Arlington, Virginia, and elsewhere. Prosecutors said Manafort spent almost $1 million on eight rugs in two years and more than $1.3 million on clothes from shops in Beverly Hills, California, and New York City. They also said he had been making payments on four Range Rovers and a Mercedes-Benz. Gates was a longtime business partner of Manafort and has ties to Russian and Ukrainian oligarchs. He also served as deputy to Manafort during his brief tenure as Trump’s campaign chairman. ",politicsNews,"October 30, 2017 "
975,Special counsel's Russia probe entering new phase with first charges,"WASHINGTON (Reuters) - The investigation into possible Russian meddling in the 2016 U.S. presidential election will enter a new phase as early as Monday, when the first charges resulting from the probe could be unsealed and a target taken into custody. A federal grand jury approved the indictment on Friday and a federal judge ordered it sealed, a source briefed on the matter has told Reuters, adding it could be unsealed as soon as Monday. The indictment could mark a dramatic turn in special counsel Robert Mueller’s investigation into allegations of Russian interference in the 2016 race and any possible links with officials from President Donald Trump’s campaign. The Russia investigation has cast a shadow over Trump’s 9-month-old presidency and widened the partisan rift between Republicans and Democrats. U.S. intelligence agencies concluded in January that Russia interfered in the election to try to help Trump defeat Democrat Hillary Clinton by hacking and releasing embarrassing emails and disseminating propaganda via social media to discredit her. Mueller, a former director of the Federal Bureau of Investigation, has been looking into possible links between Trump aides and foreign governments, as well as potential money laundering, tax evasion and other financial crimes, according to sources familiar with the probe. He also is exploring whether Trump or his aides have tried to obstruct the investigation. Mueller was appointed to lead the investigation a week after Trump’s May 9 firing of FBI Director James Comey, who was heading a federal probe into possible collusion with Russia. Trump initially said he fired Comey because his leadership of the FBI was inadequate. In a later interview with NBC, he cited “this Russia thing” as his reason. Trump has denied the allegations of collusion with the Russians and called the probe “a witch hunt.” The Kremlin also has denied the allegations. On Sunday, Trump tried to shift the focus back to Democrats and Clinton, tweeting that the Russia issue was being used to sidetrack the Republican push for tax reform and praising Republican “anger and unity” on the need to look into whether Democrats and the Clinton campaign paid for a portion of a dossier that detailed accusations about Trump’s ties to Russia. Special White House counsel Ty Cobb said the president’s tweets “are unrelated to the activities of the Special Counsel, with whom he continues to cooperate.” Investigators led by Mueller have interviewed former White House chief of staff Reince Priebus, former spokesman Sean Spicer and other current and former White House and campaign officials. In July, FBI agents raided the Virginia home of Trump’s former campaign manager Paul Manafort, whose financial and real estate dealings and prior work for a pro-Russian political party in Ukraine are being investigated by Mueller’s team. Mueller also has investigated Michael Flynn, an adviser to Trump’s campaign and later his national security adviser. Flynn was fired from that post in February after misleading Vice President Mike Pence about the extent of his conversations with Russian Ambassador Sergei Kislyak last year. The indictment in Mueller’s probe was first reported by CNN, which said the target could be taken into custody on Monday. That possibility spurred some of Trump’s conservative allies to call for Mueller’s firing. Sebastian Gorka, an outspoken former adviser who left the White House in August, said on Twitter that Mueller “should be stripped of his authority” and investigated if he executed warrants in the probe. The White House said in the summer that Trump had no intention of firing Mueller even though he questioned his impartiality. Republicans also criticized leaks to the press about the indictment and raised the possibility that those responsible could be prosecuted. But Republican Senator Rob Portman said on NBC’s “Meet the Press” that Trump had been “too defensive” about the Russia probe. He said there should be broad outrage about Russia’s attempted meddling. ",politicsNews,"October 29, 2017 "
976,Trump tax overhaul under intensifying fire as Congress readies bill,"WASHINGTON (Reuters) - President Donald Trump’s plan for overhauling the U.S. tax system faced growing opposition from interest groups on Sunday, as Republicans prepare to unveil sweeping legislation that could eliminate some of the most popular tax breaks to help pay for lower taxes. Republicans who control the U.S. House of Representatives will not reveal their bill until Wednesday. But the National Association of Home Builders, a powerful housing industry trade group, is already vowing to defeat it over a change that could affect the use of home mortgage deductions, while Republican leaders try to head off opposition to possible changes to individual retirement savings and state and local tax payments. Trump and Republicans have vowed to enact tax reform this year for the first time since 1986. But the plan to deliver up to $6 trillion in tax cuts for businesses and individuals faces challenges even from rank-and-file House Republicans. House and Senate Republicans are on a fast-track to pass separate tax bills before the Nov. 23 U.S. Thanksgiving holiday, iron out differences in December, send a final version to Trump’s desk before January and ultimately hand the president  his first major legislative victory. Analysts say there is a good chance the tax overhaul will be delayed until next year. The NAHB, which boasts 130,000 member firms employing 9 million workers, says the bill would harm U.S. home prices by marginalizing the value of mortgage interest deductions as an incentive for buying homes. The trade group wants legislation to offer a tax credit equaling 12 percent of mortgage interest and property tax payments but says it was rebuffed by House Republican leaders. “We’re opposed to the tax bill without the tax credit in there, and we’ll be working very aggressively to see it defeated,” NAHB chief executive Jerry Howard told Reuters.  House Ways and Means Committee Chairman Kevin Brady, the top House Republican on tax policy, suggested in a statement that the NAHB credit could still be included, saying: “I hope members of Congress will examine it closely to determine if they want it included.” Republicans warned that the Trump tax plan is entering a new and difficult phase as lobbyists ramp up pressure on lawmakers to spare their pet tax breaks.  “When groups start rallying against things and they succeed, everything starts unraveling,” Senator Bob Corker, a leading Republican fiscal hawk, told CBS’ Face the Nation. ANXIETY IN HIGH-TAX STATES One of the biggest challenges involves a proposal to eliminate the federal deduction for state and local taxes (SALT), which analysts say would hit upper middle-class families in high income tax states such as New York, New Jersey and California. The states are home to enough House Republicans to stymie legislation.  Brady gave ground over the weekend, saying he would allow a deduction for some local taxes to remain. “We are restoring an itemized property tax deduction to help taxpayers with local tax burdens,” Brady said in another statement.    But the gesture appeared to do little to turn the tide of opposition to SALT’s elimination.  “I’m not going to sign onto anything until the full package is fully analyzed by economists,” Representative Peter King of New York told the Fox News program Sunday Morning Futures.  “The fact that we’re getting it at the eleventh hour raises real issues with me,” he added. A lobby coalition representing state and local governments, realtors and public unions rejected Brady’s statement outright, saying the move would “unfairly penalize taxpayers in states that rely significantly on income taxes.” House Republicans have also faced opposition from Trump and others after proposing to sharply curtail tax-free contributions to 401(k) programs and move retirement savings to a style of account that allows tax-free withdrawals, rather than the tax-exempt contributions that are popular with 401(k) investors. House Republicans now say they could permit higher 401(k) contribution limits but continue to talk about tax-free withdrawals. “We will expand the amount that you can invest. But we’ll also give you an option to actually not be taxed later in life,” House Republican leader Kevin McCarthy told Fox News. The current cap on annual 401(k) tax-free contributions is $18,000.  Corker said congressional tax committees seem to be falling short of their goal to eliminate $4 trillion in tax breaks to prevent the Trump plan from adding to the federal deficit.  “They’re having great difficulty just getting to $3.6 trillion,” said the Tennessee Republican, who has vowed to vote against tax reform if it increases a federal debt load that stands at more than $20 trillion.  Ohio’s Republican governor, John Kasich, told Fox News Sunday that spending on entitlement programs such as Medicare, Medicaid and Social Security should also be reviewed as part of the effort to pay for tax cuts. “It may be separate from the tax bill, but it needs to happen,” Kasich said.   ",politicsNews,"October 29, 2017 "
977,First charges filed in U.S. special counsel's Russia investigation: source,"WASHINGTON (Reuters) - A federal grand jury on Friday approved the first charges in the investigation into alleged Russian meddling in the 2016 U.S. presidential election, a source briefed on the matter told Reuters. The indictment was sealed under orders from a federal judge so it was not clear what the charges were or who the target was,  the source said, adding that it could be unsealed as early as Monday. The filing of charges by the grand jury in Washington was first reported on Friday by CNN, which said the target could be taken into custody as soon as Monday. U.S. intelligence agencies concluded in January that Russia interfered in the election to try to help President Donald Trump defeat Democratic candidate Hillary Clinton through a campaign of hacking and releasing embarrassing emails, and disseminating propaganda via social media to discredit her campaign. Special counsel Robert Mueller, a former director of the Federal Bureau of Investigation, is investigating whether Trump campaign officials colluded with those Russian efforts. “If the Special Counsel finds it necessary and appropriate, the Special Counsel is authorized to prosecute federal crimes arising from the investigation of these matters,” Deputy Attorney General Rod Rosenstein said in a May 17 letter appointing Mueller. Sources familiar with Mueller’s investigation said he has used that broad authority to investigate links between Trump aides and foreign governments as well as possible money laundering, tax evasion and other financial crimes. Peter Carr, a spokesman for Mueller, declined to comment on Friday. Trump, a Republican who was elected president last November, has denied allegations that his campaign colluded with Russians and condemned investigations into the matter as “a witch hunt”. The Kremlin has denied the allegations. Mueller’s investigation also includes an effort to determine whether Trump or any of his aides tried to obstruct justice.  The special counsel’s team has conducted interviews with former White House chief of staff Reince Priebus, former spokesman Sean Spicer and other current and former White House officials. In July, FBI agents raided the home in Virginia of Trump’s former campaign manager, Paul Manafort, whose financial and real estate dealings and prior work for a pro-Russian political party in Ukraine are being investigated by Mueller’s team. Mueller was appointed to lead the investigation a week after Trump fired FBI Director James Comey, who was heading a federal probe into possible collusion with Russia. Trump initially said he fired Comey because his leadership of the FBI was inadequate and hurt morale, but in a later interview with NBC he cited “this Russia thing” as his reason.  The Russia investigation has cast a shadow over Trump’s nine-month-old presidency and widened the partisan rift between Republicans and Democrats. Republican lawmakers earlier this week launched investigations to examine several of Trump’s longstanding political grievances, including the FBI probe of Hillary Clinton’s emails and her alleged role in a sale of U.S. uranium to a Russian firm. Mueller’s team has also investigated Michael Flynn, who was an adviser to Trump’s campaign and later briefly served as his national security adviser. Flynn was fired from that post in February after misleading Vice President Mike Pence about the extent of his conversations with Russian ambassador Sergei Kislyak last year. While he was on Trump’s campaign team, Flynn also had a $600,000 contract from a Turkish businessman to help discredit  U.S.-based Turkish cleric Fethullah Gulen, accused by Turkey’s government of instigating a failed coup in July 2016. Former CIA director James Woolsey, who was also an adviser to the Trump campaign, has alleged that Flynn discussed with the businessman and two Turkish government ministers the idea of covertly spiriting Gulen out of the United States to face charges in Turkey. Jonathan Franks, a spokesman for Woolsey, said on Friday that Woolsey and his wife have been in communication with the FBI and Mueller’s team about the claim. Woolsey and his wife, Nancye Miller, “have responded to every request, whether from the FBI, or, more recently, the Office of the Special Counsel,” Franks said in a statement.  Flynn has previously denied through a spokesperson that such a plan was ever discussed.  Reuters reported on Thursday that Woolsey and his wife last year pitched a $10 million project to the same Turkish businessman who had agreed a smaller contract with Flynn. They did not win a contract. Bidding for a lobbying or consulting contract with a foreign company or government is not illegal but Flynn came under scrutiny because he waited until March to retroactively register with the Justice Department as a foreign agent for the work he did on the Gulen project. ",politicsNews,"October 28, 2017 "
978,Republican senator wants Democrats to testify on Trump dossier,"WASHINGTON (Reuters) - U.S. Senator Susan Collins, a Republican member of the Intelligence Committee, said Democrats should be called again to testify about reports that their party and Hillary Clinton’s presidential campaign paid for parts of a dossier that detailed accusations about President Donald Trump’s ties to Russia.  The Washington Post reported last week that Marc Elias, a lawyer for 2016 Democratic presidential candidate Clinton, used campaign funds to hire Fusion GPS, the firm behind the dossier. Committees in both chambers of Congress have been investigating the origin and contents of the document. John Podesta, who was Clinton’s campaign chairman, and U.S. Representative Debbie Wasserman Schultz, who was the head of the Democratic National Committee at the time, as well as Elias “absolutely need to be recalled” to testify,” Collins said in an appearance on CBS’ “Face the Nation.”  “It’s difficult to imagine that a campaign chairman, that the head of the DNC would not know of an expenditure of this magnitude and significance,” Collins said. “But perhaps there’s something more going on here. But certainly, it’s worth additional questioning of those two witnesses. And the lawyer; absolutely, he more than anyone.”  It has been widely reported that supporters of Republican Jeb Bush, a primary opponent of Trump, initially paid for the firm’s research. Perkins Coie, Elias’ law firm, confirmed on Tuesday that it had hired Fusion GPS in April 2016. The Washington Free Beacon, a conservative online publication backed by billionaire Republican megadonor Paul Singer, said on Friday it was the original funder of the Fusion GPS project to compile opposition research on multiple Republican presidential candidates, including Trump. Known as the Steele dossier because it was compiled by former MI6 officer Christopher Steele, the document identified Russian businessmen and others who U.S. intelligence analysts have concluded are Russian intelligence officers or working on behalf of the Russian government. Representative Trey Gowdy, a Republican who runs the House Oversight Committee, said in an appearance on “Fox News Sunday” that he was more interested in whether the Federal Bureau of Investigation or the Department of Justice used the dossier in conducting their own probes.  “I don’t expect the (Democratic National Committee) to be objective,” Gowdy said. “Almost by definition, opposition research is not objective.  “The next thing that House Intel is trying to find out is whether or not the U.S. government relied on it.” ",politicsNews,"October 29, 2017 "
979,Trump says will release nearly all JFK assassination files,"WASHINGTON (Reuters) - U.S. President Donald Trump said on Saturday he would release all documents related to the 1963 assassination of President John F. Kennedy except those with the names and addresses of people who are still alive. “After strict consultation with General Kelly, the CIA and other Agencies, I will be releasing ALL #JFKFiles other than the names and addresses of any mentioned person who is still living,” Trump wrote in a series of tweets, referring to his chief of staff John Kelly.  ",politicsNews,"October 28, 2017 "
980,U.S. House panel says agreement reached over Fusion GPS bank records,"WASHINGTON (Reuters) - The U.S. House Intelligence Committee on Saturday said it had reached an agreement related to its subpoena of a Washington research firm’s bank records that would secure access to records for the panel’s probe of Russian meddling in the 2016 presidential election. The announcement came a day after a federal judge had given an unnamed bank more time to respond to the congressional panel’s subpoena to Fusion GPS, the research outfit that hired a former British spy to compile a dossier on presidential candidate Donald Trump.  The Washington Free Beacon, a conservative online publication backed by billionaire Republican mega-donor Paul Singer, said on Friday it was the original funder of the Fusion GPS project to compile opposition research on multiple Republican presidential candidates, including Trump. Trump and other Republicans have alleged that Russians paid Fusion GPS for research on their own dealings with the president and his campaign. But the Free Beacon said all the material it was provided came from public sources and that the effort was separate from a former British spy’s dossier of allegations of Russian financial and personal links to President Donald Trump’s campaign and associates. Known as the Steele dossier because it was compiled by former MI6 officer Christopher Steele, the document identified Russian businessmen and others whom U.S. intelligence analysts have concluded are Russian intelligence officers or working on behalf of the Russian government. Democratic presidential candidate Hillary Clinton’s campaign and the Democratic National Committee began paying Fusion GPS in April 2016 for research on Trump, an arrangement that later produced the Steele dossier. Trump, who has called allegations of campaign collusion with Moscow a hoax, has repeatedly called the dossier fake news. Much of the inflammatory and at times salacious content of the dossier has not been verified. However, U.S. officials have confirmed certain details. In a closed-door hearing with Senate Judiciary Committee investigators, Fusion GPS founder Glenn Simpson said there was no connection between the firm’s work on the dossier and its legal research on a lawsuit involving Russians who attended a June 2016 Trump Tower meeting with Trump’s son, Donald Trump Jr., his son-in-law and close aide, Jared Kushner, and former campaign chief Paul Manafort, sources familiar with the hearing said. ",politicsNews,"October 28, 2017 "
981,FCC media rule rollback could usher in TV station buying spree,"WASHINGTON (Reuters) - The Republican-led Federal Communications Commission is moving  to quickly undo roadblocks to increased consolidation among media companies, potentially unleashing an onslaught of deals among TV, radio and newspaper owners as they seek to better compete with online media. FCC Chairman Ajit Pai on Wednesday disclosed his plans to ask the media and communications regulator on Nov. 16 to eliminate the 42-year-old ban on cross-ownership of a newspaper and TV station in a major market.  The changes would also make it easier for media companies to buy additional TV stations in the same market, or for local stations to jointly sell advertising time. The move, along with other expected FCC media rule changes, could usher in a new era of media consolidation that could help struggling newspapers and TV stations, but limit the diversity of media voices. FCC’s Pai has cited rising competition for advertising from websites like Alphabet Inc’s Google and Facebook Inc as a reason for easing the media ownership rules as well as helping struggling newspapers. Big media firms including Tegna Inc and Nexstar Media Group Inc, have cited the potential rule change as motivating them to look for expansion opportunities. In the near future, the decision could also allow Sinclair Broadcast Group’s, which is seeking approval for its proposed $3.9 billion acquisition of Tribune Media Co, to avoid some divestitures in order to get the deal approved. Eliminating “outdated regulations that unnecessarily hobble local broadcast stations will benefit consumers in communities across the country,” said the National Association of Broadcasters Friday. Advocacy group Free Press criticized Pai’s proposal, saying it “ignores how decades of runaway media consolidation have significantly harmed local news and independent voices.” Anne Bentley, a spokeswoman for Tegna, a TV broadcaster formerly known as Gannett before it spun off the newspapers in 2015, said the company “expects to be a strategic and disciplined consolidator at this pivotal time of positive regulatory change.” Nexstar Chief Executive Officer Perry Sook said in a statement Thursday the changes would allow local broadcasters to “make additional investments in localized programming content, our people, news resources and reporting capabilities.” Roger Entner, an analyst at Recon Analytics, told Reuters the rollback of the rules means “we will see more consolidation on the local level, where TV stations or TV groups will buy local newspapers.” CBS Corp Chief Executive Les Moonves said in February he believed Pai’s deregulatory plans “will be very beneficial to our business.” With rule changes, CBS “would strategically want to buy some more.” In April, the FCC voted to reverse a 2016 decision that limits the number of television stations some broadcasters could buy. Under rules adopted in 1985, stations with weaker over-the-air signals could be partially counted against a broadcaster’s ownership cap. But last year, the FCC under Democratic President Barack Obama said those rules were outdated after the 2009 conversion to digital broadcasting, which eliminated the differences in station signal strength. Pai said in late March that he also planned to take a new look at the current overall limit on companies owning stations serving no more than 39 percent of U.S. television households. ",politicsNews,"October 27, 2017 "
982,First charges filed in Russia probe led by U.S. Special Counsel: source,"WASHINGTON (Reuters) - A federal grand jury in Washington on Friday approved the first charges in the investigation led by special counsel Robert Mueller into alleged Russian meddling in the 2016 U.S. presidential election, a source briefed on the matter told Reuters. The filing of the sealed charges was first reported by CNN. ",politicsNews,"October 28, 2017 "
983,Trump taps former NASA head Griffin for deputy defense role: White House,"WASHINGTON (Reuters) - U.S. President Donald Trump intends to nominate Michael Griffin, a former administrator of the National Aeronautics and Space Administration, as principal deputy undersecretary of defense for acquisition, technology, and logistics, the White House said on Friday. Griffin most recently served as chairman and chief executive officer of the Schafer Corporation, a provider of scientific, engineering, and technical services and products in the national security sector, the White House said in a statement. He held the top NASA job from 2005 to 2009. ",politicsNews,"October 28, 2017 "
984,"NY, California governors say residents would suffer under Trump tax cuts","NEW YORK (Reuters) - New York and California’s Democratic governors said on Friday residents would face hefty tax increases and some would leave their states under a proposal in the Republican tax plan that would eliminate state and local tax (SALT) deductions on federal income tax. Andrew Cuomo of New York and Jerry Brown of California spoke in a joint conference call a day after the Republican-controlled U.S. House of Representatives passed a measure that advanced President Donald Trump’s tax plan. Republican leaders have sketched out an outline of the tax measures that would eliminate the tax break, although detailed legislation will not be unveiled until next Wednesday. If the SALT deduction were eliminated the tax package would  disproportionately hit residents of states that have high income taxes, many of which are historically Democratic, the governors said.  “This is an attack on California, New York and New Jersey, and other states that would not vote for Trump,” Brown said. “It’s a gross manipulation of our tax code.” The SALT deduction allows residents to subtract income taxes paid to states and local governments from the total income taxed by the federal government taxes. Its elimination would be one among a series of measures to offset lost revenues from what are envisaged as sweeping overall cuts on corporate and personal taxes. While analysts say the overall tax package would cut taxes for companies and individuals by up to $6 trillion over the next decade, many residents of high-tax states who use the deduction would pay more, the governors said.  In New York, taxpayers would pay an average of an additional $5,300 in federal income taxes a year without the SALT deduction, Cuomo’s office said in a separate statement. That sharp increase in taxes would likely lead to an exodus of residents, starting with high earners, who would see the greatest increases, Cuomo said. “Higher-income people will move,” he said. Some Republican lawmakers from high-tax states voted against the budget measure on Thursday to express opposition to the elimination of the SALT deduction. Republican congressional leaders are working to allay their concerns. “If the SALT is repealed, we would expect some deterioration of credit quality for affected states and localities in the medium term, including some price pressure on housing markets in areas bordering states with lower local taxes (eg, southern New Jersey),” Barclays analysts wrote to clients on Thursday. “However, municipal bonds issued by high tax states and localities would likely become even more valuable to investors, and there could be stronger demand from retail investors, bringing yields and muni-Treasury ratios down,” Barclays said. ",politicsNews,"October 27, 2017 "
